Run key reserves,Run key soldiers,Salary per day,Reserve contact,Days served,Last recruited Date,Reserve training
2172,13032,577,0501959715,94,2017-03-07,heavy machine-gun
2173,13038,663,0505090352,96,2015-12-28,explosives
2174,13044,288,0502796665,21,2012-12-26,commander
2175,13050,563,0501056288,338,2016-05-20,communication
2176,13056,632,0507436044,590,2016-08-06,heavy machine-gun
2177,13062,619,0506301299,535,2017-07-02,grandes
2178,13068,464,0503779119,694,2015-08-05,grandes
2179,13074,335,0503407648,405,2019-02-18,grandes
2180,13080,311,0505553133,837,2013-09-22,driver
2181,13086,533,0506272552,205,2016-09-11,medic
2182,13092,219,0509856056,638,2014-08-06,anti-air
2183,13098,315,0507847449,44,2016-05-25,explosives
2184,13104,413,0503087181,255,2018-06-25,medic
2185,13110,390,0501821642,671,2014-01-29,medic
2186,13116,398,0504256236,455,2018-07-12,driver
2187,13122,783,0501878293,665,2014-12-20,medic
2188,13128,619,0508508924,511,2013-07-20,medic
2189,13134,786,0507835775,88,2016-06-27,heavy machine-gun
2190,13140,732,0503281234,55,2013-02-01,communication
2191,13146,202,0509546114,584,2016-10-26,medic
2192,13152,365,0505982968,879,2019-02-04,communication
2193,13158,289,0501572706,409,2017-09-29,heavy machine-gun
2194,13164,357,0501177965,703,2012-09-01,medic
2195,13170,785,0504585226,57,2015-05-30,sniper
2196,13176,231,0503587216,536,2017-12-09,driver
2197,13182,255,0504560447,238,2012-11-12,medic
2198,13188,573,0506847486,811,2018-07-20,explosives
2199,13194,383,0507661466,695,2017-11-19,driver
2200,13200,476,0507242169,707,2018-01-06,commander
2201,13206,779,0506661952,669,2013-06-12,communication
2202,13212,580,0507965015,987,2017-01-15,communication
2203,13218,403,0502639820,810,2015-04-25,scout
2204,13224,251,0509873605,184,2012-04-04,grandes
2205,13230,438,0503449189,716,2018-05-17,explosives
2206,13236,663,0504514287,194,2013-03-13,scout
2207,13242,783,0501742623,655,2019-02-11,communication
2208,13248,476,0503010666,14,2016-07-11,grandes
2209,13254,365,0507893418,157,2013-05-23,scout
2210,13260,532,0507339413,376,2015-10-06,anti-air
2211,13266,646,0509039831,228,2013-03-03,communication
2212,13272,340,0505220551,976,2015-07-19,medic
2213,13278,733,0509085294,808,2018-10-08,anti-air
2214,13284,214,0501213275,335,2013-07-17,heavy machine-gun
2215,13290,276,0504291581,710,2016-11-21,driver
2216,13296,751,0506390203,34,2018-02-01,driver
2217,13302,301,0503147082,689,2015-07-02,grandes
2218,13308,793,0502858082,746,2012-06-24,anti-air
2219,13314,534,0507684909,215,2014-01-20,anti-air
2220,13320,364,0506094842,622,2015-05-22,heavy machine-gun
2221,13326,756,0506147816,51,2017-07-09,heavy machine-gun
2222,13332,295,0509149495,623,2012-09-01,sniper
2223,13338,479,0507841657,733,2013-10-17,grandes
2224,13344,688,0502930820,972,2012-03-25,grandes
2225,13350,419,0504186416,745,2017-04-08,explosives
2226,13356,292,0509161758,859,2015-01-25,sniper
2227,13362,647,0508599937,835,2014-11-30,anti-air
2228,13368,260,0506978404,225,2012-06-25,medic
2229,13374,302,0501881749,101,2012-07-01,sniper
2230,13380,645,0509817587,137,2015-07-22,explosives
2231,13386,800,0507388259,274,2012-05-17,communication
2232,13392,565,0504653073,867,2016-08-09,anti-air
2233,13398,283,0508400942,258,2013-12-18,heavy machine-gun
2234,13404,507,0506791732,524,2012-12-21,heavy machine-gun
2235,13410,752,0505091151,748,2012-06-03,sniper
2236,13416,655,0504704026,87,2015-01-03,grandes
2237,13422,249,0501481710,644,2016-02-25,explosives
2238,13428,255,0509699993,577,2012-02-20,heavy machine-gun
2239,13434,455,0507338409,355,2017-12-16,medic
2240,13440,640,0507116955,455,2013-04-20,commander
2241,13446,767,0504652964,546,2013-09-10,sniper
2242,13452,737,0503135163,84,2014-06-28,commander
2243,13458,515,0507455332,53,2014-12-14,sniper
2244,13464,718,0506947403,44,2014-04-26,heavy machine-gun
2245,13470,504,0505041400,800,2017-02-20,medic
2246,13476,515,0508238795,889,2012-02-23,driver
2247,13482,352,0502016808,524,2013-05-20,grandes
2248,13488,240,0502502580,339,2017-03-24,anti-air
2249,13494,225,0502858992,610,2014-02-18,anti-air
2250,13500,762,0503351957,111,2016-11-18,sniper
2251,13506,757,0505558456,375,2014-08-23,heavy machine-gun
2252,13512,547,0504503915,135,2015-08-23,heavy machine-gun
2253,13518,490,0502518516,160,2011-10-29,medic
2254,13524,526,0505485295,712,2016-08-22,explosives
2255,13530,763,0502908934,439,2017-06-29,driver
2256,13536,340,0506595742,919,2017-10-15,commander
2257,13542,637,0504219852,542,2016-07-10,explosives
2258,13548,596,0501584498,476,2014-03-13,driver
2259,13554,787,0504175374,842,2011-12-04,anti-air
2260,13560,386,0501174352,531,2018-06-05,grandes
2261,13566,374,0508877075,383,2016-05-12,scout
2262,13572,628,0502783153,816,2012-10-24,commander
2263,13578,341,0508579463,417,2016-05-24,commander
2264,13584,370,0507327387,18,2012-12-12,anti-air
2265,13590,754,0506220427,649,2012-04-13,communication
2266,13596,661,0501629234,535,2017-02-14,scout
2267,13602,476,0508525728,478,2014-06-26,grandes
2268,13608,490,0505501870,993,2015-12-20,medic
2269,13614,467,0506441305,645,2017-02-12,anti-air
2270,13620,434,0503309157,814,2012-08-15,scout
2271,13626,272,0503727748,278,2016-08-12,explosives
2272,13632,215,0508183158,90,2015-05-08,anti-air
2273,13638,723,0505163236,27,2012-11-24,commander
2274,13644,532,0508791648,730,2014-04-01,commander
2275,13650,363,0508266692,887,2013-02-16,sniper
2276,13656,714,0506740788,877,2015-03-03,sniper
2277,13662,335,0507374894,558,2017-06-10,anti-air
2278,13668,223,0503082297,435,2015-07-21,commander
2279,13674,492,0507860906,281,2013-04-24,commander
2280,13680,340,0509423810,836,2015-05-29,driver
2281,13686,285,0509881754,776,2018-02-09,scout
2282,13692,410,0503969490,994,2015-02-06,commander
2283,13698,663,0508683197,811,2017-04-15,driver
2284,13704,509,0502223755,960,2013-04-07,sniper
2285,13710,527,0502793539,421,2018-07-04,heavy machine-gun
2286,13716,206,0507537720,771,2014-11-02,driver
2287,13722,790,0505047217,25,2017-05-26,driver
2288,13728,679,0503117142,655,2015-06-16,anti-air
2289,13734,624,0503166341,651,2014-07-13,grandes
2290,13740,780,0509462022,397,2014-09-03,communication
2291,13746,706,0506067528,200,2018-01-25,heavy machine-gun
2292,13752,578,0506145469,917,2012-10-14,heavy machine-gun
2293,13758,538,0502629503,613,2011-12-17,grandes
2294,13764,515,0506516577,374,2017-04-11,driver
2295,13770,379,0504395405,293,2018-07-13,driver
2296,13776,334,0503681664,947,2018-11-16,sniper
2297,13782,314,0503301038,149,2012-02-23,commander
2298,13788,355,0509758722,173,2015-01-04,sniper
2299,13794,364,0507371459,67,2015-08-30,grandes
2300,13800,291,0508857099,380,2011-12-10,medic
2301,13806,589,0506932649,316,2018-03-28,medic
2302,13812,703,0505527164,939,2012-04-15,heavy machine-gun
2303,13818,791,0502288858,467,2017-03-03,medic
2304,13824,371,0505500697,620,2017-03-23,sniper
2305,13830,638,0504027148,973,2013-04-08,anti-air
2306,13836,361,0509455333,917,2012-04-09,anti-air
2307,13842,205,0506471054,880,2018-01-26,communication
2308,13848,379,0509568256,81,2012-02-19,driver
2309,13854,455,0505889831,593,2015-02-03,explosives
2310,13860,728,0502854003,868,2015-07-23,communication
2311,13866,319,0506300329,585,2014-11-10,anti-air
2312,13872,371,0502349625,713,2014-02-28,scout
2313,13878,421,0501435754,565,2014-02-17,driver
2314,13884,723,0507134615,725,2012-05-28,explosives
2315,13890,327,0505087605,81,2018-02-02,grandes
2316,13896,735,0501727303,718,2013-07-24,heavy machine-gun
2317,13902,582,0507265376,187,2012-04-26,sniper
2318,13908,237,0503756421,308,2014-08-04,medic
2319,13914,204,0503770292,194,2013-07-17,medic
2320,13920,726,0507666420,138,2017-08-11,medic
2321,13926,641,0503549520,398,2012-06-22,communication
2322,13932,691,0506312482,184,2013-11-14,medic
2323,13938,549,0502334933,630,2014-08-09,grandes
2324,13944,351,0508442569,820,2016-03-08,driver
2325,13950,388,0506716928,285,2013-07-11,anti-air
2326,13956,619,0506798537,418,2013-10-24,explosives
2327,13962,540,0504466430,974,2015-08-02,commander
2328,13968,529,0509258561,645,2016-07-07,grandes
2329,13974,473,0508591206,955,2013-06-17,anti-air
2330,13980,364,0508505834,32,2012-10-18,communication
2331,13986,269,0509885902,74,2018-11-13,communication
2332,13992,544,0505078357,635,2014-12-19,driver
2333,13998,506,0505603129,539,2018-02-17,sniper
2334,14004,780,0504787665,714,2013-10-07,sniper
2335,14010,455,0507638052,854,2012-09-01,communication
2336,14016,442,0502946695,267,2012-03-28,driver
2337,14022,405,0502741925,224,2018-11-09,explosives
2338,14028,512,0509266964,616,2015-12-10,medic
2339,14034,247,0507482938,492,2015-07-21,anti-air
2340,14040,735,0505506658,443,2017-06-19,heavy machine-gun
2341,14046,303,0503083945,220,2014-07-24,anti-air
2342,14052,342,0507937067,563,2017-11-12,medic
2343,14058,742,0501769421,510,2018-09-22,medic
2344,14064,212,0503792604,9,2019-02-04,grandes
2345,14070,580,0505729107,899,2012-05-28,scout
2346,14076,436,0504960358,18,2012-07-04,medic
2347,14082,769,0505917550,466,2016-03-19,communication
2348,14088,500,0506612749,310,2013-06-09,anti-air
2349,14094,212,0507289037,905,2019-03-16,scout
2350,14100,519,0502345870,264,2011-11-03,driver
2351,14106,795,0505965503,161,2017-09-02,commander
2352,14112,465,0505469006,100,2012-12-31,commander
2353,14118,284,0503245807,678,2012-09-27,sniper
2354,14124,503,0503735820,764,2013-12-27,communication
2355,14130,329,0509798851,745,2015-04-04,commander
2356,14136,636,0505622531,62,2018-02-05,communication
2357,14142,611,0503675879,739,2013-02-16,commander
2358,14148,561,0501825871,834,2019-01-14,scout
2359,14154,390,0502327519,261,2014-01-21,communication
2360,14160,293,0507202815,830,2017-03-29,scout
2361,14166,609,0506743631,964,2017-09-30,anti-air
2362,14172,412,0509549864,296,2017-04-09,communication
2363,14178,557,0504524374,229,2014-10-21,anti-air
2364,14184,754,0509543562,552,2015-05-09,heavy machine-gun
2365,14190,447,0505070943,531,2017-03-18,commander
2366,14196,335,0507606422,544,2017-03-10,commander
2367,14202,590,0506091649,920,2012-12-08,heavy machine-gun
2368,14208,767,0508682240,323,2012-08-06,sniper
2369,14214,268,0507174850,628,2016-03-06,medic
2370,14220,656,0501070872,434,2015-08-13,anti-air
2371,14226,462,0509763673,228,2018-01-15,anti-air
2372,14232,722,0505432666,870,2018-06-13,heavy machine-gun
2373,14238,526,0502341298,56,2014-10-27,communication
2374,14244,672,0504932962,918,2017-03-27,driver
2375,14250,738,0509138103,767,2019-02-21,commander
2376,14256,320,0505401438,965,2018-08-31,communication
2377,14262,766,0508857084,88,2013-04-05,driver
2378,14268,361,0509054931,519,2018-10-24,sniper
2379,14274,518,0508950122,213,2016-07-15,medic
2380,14280,618,0502282747,682,2017-06-06,communication
2381,14286,788,0505812661,567,2016-06-01,commander
2382,14292,722,0503579505,911,2018-12-26,explosives
2383,14298,319,0508273809,495,2013-08-06,driver
2384,14304,259,0507466138,732,2014-03-13,anti-air
2385,14310,286,0506330533,432,2016-03-19,grandes
2386,14316,767,0509316286,577,2013-03-02,medic
2387,14322,377,0509003532,31,2013-04-13,grandes
2388,14328,723,0501538721,766,2015-05-26,sniper
2389,14334,672,0509080848,836,2018-04-19,grandes
2390,14340,272,0501339161,26,2017-03-13,commander
2391,14346,769,0501869052,512,2013-09-25,sniper
2392,14352,754,0508093769,923,2013-07-26,heavy machine-gun
2393,14358,290,0506751544,147,2014-11-04,commander
2394,14364,800,0505103168,305,2018-11-18,commander
2395,14370,542,0504995932,532,2013-08-25,grandes
2396,14376,353,0509115180,505,2014-07-24,commander
2397,14382,584,0504309963,832,2017-09-26,medic
2398,14388,708,0502849548,634,2018-07-13,anti-air
2399,14394,704,0502337353,160,2012-05-16,commander
2400,14400,696,0505323468,308,2012-05-21,heavy machine-gun
2401,14406,622,0506433358,531,2015-07-08,explosives
2402,14412,579,0502706101,221,2012-08-25,anti-air
2403,14418,728,0508249444,159,2018-12-08,heavy machine-gun
2404,14424,785,0507175861,933,2015-08-03,sniper
2405,14430,435,0501018515,769,2013-04-11,grandes
2406,14436,263,0503750439,772,2018-10-17,explosives
2407,14442,792,0502391164,737,2012-01-22,grandes
2408,14448,589,0508105237,170,2018-02-22,scout
2409,14454,662,0505430921,593,2017-11-04,medic
2410,14460,624,0503329121,613,2015-05-16,scout
2411,14466,324,0503868196,361,2018-10-02,commander
2412,14472,710,0501493494,434,2015-11-24,driver
2413,14478,454,0509099153,456,2015-01-19,sniper
2414,14484,685,0505756956,227,2015-06-25,heavy machine-gun
2415,14490,531,0509476534,369,2018-03-02,commander
2416,14496,563,0509966092,719,2015-07-15,scout
2417,14502,465,0501152984,493,2014-03-01,scout
2418,14508,744,0505664408,968,2019-02-01,explosives
2419,14514,682,0504578249,602,2013-12-16,medic
2420,14520,614,0504877383,830,2013-08-30,explosives
2421,14526,721,0501294717,723,2015-03-17,anti-air
2422,14532,441,0505298244,722,2014-03-24,grandes
2423,14538,327,0509815288,207,2019-01-20,communication
2424,14544,725,0508793922,108,2015-06-16,explosives
2425,14550,646,0503336899,742,2015-08-10,communication
2426,14556,402,0506929371,234,2015-09-05,communication
2427,14562,242,0503711286,187,2017-06-23,explosives
2428,14568,247,0509781922,194,2016-06-16,driver
2429,14574,792,0509995945,254,2013-06-14,heavy machine-gun
2430,14580,617,0507308937,35,2018-01-08,grandes
2431,14586,326,0504226434,652,2012-09-29,grandes
2432,14592,477,0509086943,255,2012-07-22,scout
2433,14598,563,0505350264,355,2019-02-15,explosives
2434,14604,439,0508343038,168,2018-01-16,communication
2435,14610,672,0508486142,137,2017-03-28,medic
2436,14616,394,0509163383,34,2012-10-13,driver
2437,14622,448,0506914982,187,2018-03-09,commander
2438,14628,786,0507642822,224,2018-04-24,anti-air
2439,14634,793,0501227122,948,2014-10-11,heavy machine-gun
2440,14640,209,0505298647,949,2013-06-08,commander
2441,14646,299,0503198796,377,2018-06-16,driver
2442,14652,557,0506198764,323,2011-11-21,communication
2443,14658,252,0503058299,163,2012-12-21,scout
2444,14664,478,0501241621,918,2014-01-13,grandes
2445,14670,388,0505084821,417,2017-05-29,anti-air
2446,14676,205,0509473733,189,2018-01-03,explosives
2447,14682,534,0502221353,659,2014-04-02,scout
2448,14688,594,0501137146,498,2016-12-26,anti-air
2449,14694,327,0503533346,154,2019-01-31,anti-air
2450,14700,778,0507437941,74,2014-07-21,anti-air
2451,14706,567,0509411371,622,2011-11-23,sniper
2452,14712,286,0504753589,981,2018-08-25,commander
2453,14718,441,0508869976,154,2013-09-15,heavy machine-gun
2454,14724,410,0509495897,525,2015-04-03,medic
2455,14730,536,0507228020,699,2013-05-11,medic
2456,14736,242,0507334907,789,2012-08-01,grandes
2457,14742,483,0509724186,869,2012-12-16,grandes
2458,14748,337,0509341060,331,2012-08-04,scout
2459,14754,552,0501218333,551,2012-04-14,anti-air
2460,14760,230,0507986656,836,2018-10-14,anti-air
2461,14766,385,0503710609,597,2016-08-15,medic
2462,14772,653,0505793295,842,2015-03-21,sniper
2463,14778,698,0501259111,224,2015-07-11,grandes
2464,14784,221,0507574874,962,2012-12-03,medic
2465,14790,284,0509042296,691,2019-02-28,communication
2466,14796,742,0506092087,5,2014-04-03,driver
2467,14802,468,0505536832,55,2016-03-13,anti-air
2468,14808,404,0503333087,529,2017-04-23,grandes
2469,14814,722,0504736000,240,2015-03-27,medic
2470,14820,234,0507339711,961,2017-04-28,driver
2471,14826,763,0501402900,975,2014-01-24,medic
2472,14832,396,0503464883,130,2014-08-30,medic
2473,14838,667,0508625029,525,2015-07-23,communication
2474,14844,599,0507213508,115,2017-04-15,medic
2475,14850,564,0505788812,459,2018-08-01,sniper
2476,14856,508,0502769849,810,2017-09-24,anti-air
2477,14862,558,0505993928,134,2015-04-25,sniper
2478,14868,519,0508605680,392,2014-05-27,scout
2479,14874,662,0508594572,165,2015-04-12,explosives
2480,14880,488,0506632264,996,2012-12-22,sniper
2481,14886,328,0505417610,297,2018-12-01,anti-air
2482,14892,524,0501207174,99,2017-02-11,communication
2483,14898,334,0506592203,695,2016-06-04,commander
2484,14904,525,0509337246,133,2013-01-01,grandes
2485,14910,273,0501771551,666,2016-02-16,grandes
2486,14916,213,0502546848,615,2013-12-15,sniper
2487,14922,534,0508157282,389,2013-12-01,heavy machine-gun
2488,14928,464,0509940997,801,2014-12-13,communication
2489,14934,584,0505055485,258,2011-12-14,driver
2490,14940,678,0508889857,517,2017-09-10,sniper
2491,14946,327,0505715081,861,2013-09-07,medic
2492,14952,759,0501123030,539,2015-08-15,scout
2493,14958,343,0508150506,934,2014-04-10,heavy machine-gun
2494,14964,779,0509308062,318,2015-04-22,scout
2495,14970,240,0505186460,979,2018-07-04,sniper
2496,14976,547,0506993741,917,2016-07-03,anti-air
2497,14982,391,0504186338,997,2018-03-06,communication
2498,14988,422,0503843448,151,2012-05-06,anti-air
2499,14994,474,0501270963,227,2014-12-27,driver
2500,15000,672,0506589230,32,2014-04-24,scout
2501,15006,474,0501812313,692,2014-10-07,scout
2502,15012,326,0501148604,523,2013-09-01,medic
2503,15018,367,0507738379,527,2015-11-24,grandes
2504,15024,303,0506232961,902,2016-04-07,heavy machine-gun
2505,15030,349,0501833984,879,2013-12-20,communication
2506,15036,217,0501584523,229,2012-07-11,driver
2507,15042,399,0502048069,978,2018-07-12,commander
2508,15048,401,0506311233,394,2015-06-04,anti-air
2509,15054,208,0503610491,754,2015-12-13,communication
2510,15060,512,0503894485,221,2012-12-07,scout
2511,15066,620,0503268418,914,2018-08-27,scout
2512,15072,278,0505056528,869,2014-12-21,scout
2513,15078,550,0506440878,93,2014-08-16,driver
2514,15084,504,0505685676,561,2014-01-16,anti-air
2515,15090,597,0503471482,454,2017-03-16,scout
2516,15096,247,0508198822,530,2015-10-31,medic
2517,15102,325,0507119991,448,2012-05-12,scout
2518,15108,493,0502936985,497,2013-12-15,explosives
2519,15114,686,0508662775,175,2015-09-09,explosives
2520,15120,639,0504767196,593,2015-07-13,explosives
2521,15126,290,0504603139,176,2018-10-31,commander
2522,15132,222,0509021565,765,2018-08-02,sniper
2523,15138,507,0501887893,821,2012-07-09,anti-air
2524,15144,710,0509550371,321,2018-04-18,communication
2525,15150,751,0502816432,297,2017-12-22,driver
2526,15156,682,0509951370,799,2015-04-27,anti-air
2527,15162,252,0504156455,571,2011-12-03,driver
2528,15168,597,0505791086,664,2015-10-22,scout
2529,15174,771,0506723488,993,2014-10-08,medic
2530,15180,521,0507708238,435,2014-07-24,heavy machine-gun
2531,15186,768,0503023824,722,2017-05-24,driver
2532,15192,693,0507198992,260,2014-03-24,explosives
2533,15198,707,0502571009,730,2014-06-27,heavy machine-gun
2534,15204,608,0503135105,123,2016-01-20,communication
2535,15210,759,0502067709,757,2015-01-29,sniper
2536,15216,304,0502524925,525,2012-08-16,heavy machine-gun
2537,15222,235,0502648130,329,2013-03-10,medic
2538,15228,655,0502254858,998,2017-02-17,medic
2539,15234,727,0502728862,42,2015-06-06,sniper
2540,15240,226,0502222521,220,2014-04-25,scout
2541,15246,516,0509123219,843,2016-09-15,scout
2542,15252,660,0509757784,727,2015-09-03,scout
2543,15258,775,0508005356,636,2012-11-30,scout
2544,15264,636,0509497625,728,2018-10-17,explosives
2545,15270,318,0509232572,911,2015-11-01,explosives
2546,15276,470,0501300086,402,2018-06-08,anti-air
2547,15282,644,0507185802,907,2015-08-03,medic
2548,15288,206,0506092325,612,2013-10-12,commander
2549,15294,685,0508071260,451,2016-09-04,grandes
2550,15300,282,0506813523,889,2014-05-12,explosives
2551,15306,708,0502813782,872,2018-09-02,heavy machine-gun
2552,15312,226,0507440519,930,2013-04-14,explosives
2553,15318,393,0503282280,579,2018-06-02,communication
2554,15324,612,0501959424,396,2016-03-10,driver
2555,15330,594,0507643096,634,2017-12-15,grandes
2556,15336,712,0502638188,678,2014-07-10,driver
2557,15342,224,0508287383,540,2014-09-17,explosives
2558,15348,674,0505569072,875,2017-12-04,commander
2559,15354,620,0508983454,706,2013-05-02,anti-air
2560,15360,747,0504627889,681,2017-11-15,communication
2561,15366,726,0504135703,522,2014-02-19,sniper
2562,15372,319,0506334907,414,2017-12-18,explosives
2563,15378,392,0501648344,189,2011-11-26,anti-air
2564,15384,395,0508877861,765,2018-02-21,grandes
2565,15390,621,0503437697,393,2018-01-22,scout
2566,15396,637,0509459787,605,2015-02-23,scout
2567,15402,639,0507816568,833,2012-11-18,driver
2568,15408,799,0509714908,310,2017-06-17,commander
2569,15414,574,0501233037,723,2019-02-12,commander
2570,15420,712,0507062988,310,2015-08-03,communication
2571,15426,226,0507196407,511,2012-08-01,driver
2572,15432,542,0505138066,496,2011-11-09,medic
2573,15438,398,0509590071,198,2013-03-03,heavy machine-gun
2574,15444,560,0509849403,846,2015-03-18,grandes
2575,15450,219,0504223200,325,2013-02-02,sniper
2576,15456,233,0509157682,958,2018-03-16,grandes
2577,15462,646,0506659123,174,2018-01-30,sniper
2578,15468,798,0509730596,312,2018-10-08,explosives
2579,15474,398,0509030755,623,2016-11-04,heavy machine-gun
2580,15480,754,0509694930,572,2013-05-20,communication
2581,15486,236,0501773870,443,2017-06-08,communication
2582,15492,339,0503434446,133,2017-10-25,medic
2583,15498,436,0502064951,375,2015-03-13,explosives
2584,15504,487,0508404341,838,2012-11-30,sniper
2585,15510,671,0507615121,128,2012-09-10,explosives
2586,15516,511,0509288527,369,2018-11-19,communication
2587,15522,486,0502282032,556,2018-12-29,anti-air
2588,15528,297,0505985510,602,2012-03-08,driver
2589,15534,298,0501070864,297,2018-07-19,communication
2590,15540,586,0505850830,315,2013-01-11,grandes
2591,15546,530,0509710926,659,2016-03-23,commander
2592,15552,340,0503781829,316,2017-06-11,explosives
2593,15558,630,0509321190,97,2015-12-26,sniper
2594,15564,558,0504569198,214,2015-01-07,heavy machine-gun
2595,15570,555,0509941742,313,2012-10-29,communication
2596,15576,662,0501217144,644,2015-06-16,heavy machine-gun
2597,15582,692,0507603007,256,2016-01-17,commander
2598,15588,336,0504335293,376,2018-05-22,communication
2599,15594,237,0507361633,23,2015-11-19,driver
2600,15600,548,0507193982,459,2016-12-18,grandes
2601,15606,687,0505242952,598,2012-10-21,driver
2602,15612,403,0507796957,727,2013-06-17,medic
2603,15618,607,0501614245,147,2018-08-15,medic
2604,15624,694,0502615965,787,2013-10-28,medic
2605,15630,261,0506172963,765,2012-09-18,grandes
2606,15636,438,0509530821,156,2014-06-24,anti-air
2607,15642,663,0501361809,558,2013-09-03,driver
2608,15648,503,0506103192,106,2018-12-04,sniper
2609,15654,501,0504622949,901,2017-07-15,driver
2610,15660,226,0506802847,104,2017-10-27,communication
2611,15666,285,0503181206,481,2015-01-11,sniper
2612,15672,553,0508308548,245,2015-08-14,driver
2613,15678,500,0508079126,438,2018-11-04,sniper
2614,15684,526,0506115000,706,2018-12-15,commander
2615,15690,798,0504926753,980,2012-02-15,scout
2616,15696,555,0508429959,515,2015-10-13,heavy machine-gun
2617,15702,771,0503985985,38,2018-08-09,driver
2618,15708,573,0503041041,625,2015-02-20,sniper
2619,15714,391,0503591888,381,2014-11-12,commander
2620,15720,778,0509567708,398,2011-11-10,explosives
2621,15726,771,0501186206,246,2016-12-06,medic
2622,15732,562,0508218315,488,2012-07-27,heavy machine-gun
2623,15738,213,0502413002,133,2012-03-09,communication
2624,15744,575,0503517443,211,2018-06-18,driver
2625,15750,455,0501972264,56,2015-07-24,sniper
2626,15756,652,0501347016,116,2014-05-01,medic
2627,15762,717,0503115800,478,2012-06-02,communication
2628,15768,208,0505067644,684,2014-09-11,commander
2629,15774,759,0506217084,303,2018-04-09,sniper
2630,15780,593,0509554593,812,2011-12-22,grandes
2631,15786,680,0501230466,63,2018-05-28,driver
2632,15792,571,0504057998,174,2015-04-11,grandes
2633,15798,355,0508537613,304,2017-11-16,scout
2634,15804,387,0503731633,678,2017-04-07,medic
2635,15810,565,0502168614,402,2011-12-02,grandes
2636,15816,481,0502703125,530,2012-11-18,heavy machine-gun
2637,15822,529,0504326910,402,2018-08-09,heavy machine-gun
2638,15828,225,0502091587,127,2016-08-07,grandes
2639,15834,650,0501005048,515,2014-02-26,sniper
2640,15840,686,0502162595,369,2014-10-29,heavy machine-gun
2641,15846,613,0502612826,170,2013-09-07,medic
2642,15852,782,0509222800,604,2013-01-14,communication
2643,15858,456,0505180419,200,2018-09-14,heavy machine-gun
2644,15864,359,0505258281,418,2019-03-02,commander
2645,15870,525,0509429166,74,2019-01-27,scout
2646,15876,273,0502549901,829,2014-10-09,heavy machine-gun
2647,15882,598,0505510322,471,2015-06-29,medic
2648,15888,527,0502076922,276,2018-12-04,sniper
2649,15894,246,0508805950,756,2014-11-30,driver
2650,15900,659,0506002915,402,2013-06-01,explosives
2651,15906,647,0507247477,665,2017-03-21,anti-air
2652,15912,440,0501115538,448,2018-06-03,sniper
2653,15918,657,0508689949,835,2013-01-24,heavy machine-gun
2654,15924,427,0502519490,265,2018-12-29,heavy machine-gun
2655,15930,492,0502070406,58,2013-08-07,scout
2656,15936,715,0504388273,934,2018-09-30,medic
2657,15942,576,0509226014,659,2013-06-20,driver
2658,15948,297,0501566694,786,2013-06-06,heavy machine-gun
2659,15954,665,0504843311,179,2014-12-28,sniper
2660,15960,656,0501716627,610,2014-03-11,grandes
2661,15966,720,0503770125,604,2013-10-15,commander
2662,15972,421,0508997817,744,2013-02-26,scout
2663,15978,612,0501289903,652,2015-02-01,medic
2664,15984,664,0503785378,505,2012-04-15,sniper
2665,15990,744,0507524183,321,2015-07-14,heavy machine-gun
2666,15996,655,0502085535,699,2014-05-06,anti-air
2667,16002,446,0507146205,100,2013-11-10,explosives
2668,16008,518,0505271613,71,2012-02-20,explosives
2669,16014,709,0506956849,513,2017-09-25,driver
2670,16020,493,0509072395,279,2017-12-18,commander
2671,16026,619,0503459791,575,2014-08-28,explosives
2672,16032,520,0503848525,726,2015-07-12,explosives
2673,16038,749,0502399767,889,2012-11-04,sniper
2674,16044,543,0503849072,423,2014-08-23,commander
2675,16050,273,0503737745,338,2017-10-10,commander
2676,16056,449,0503412594,483,2017-11-05,driver
2677,16062,232,0501968681,807,2017-01-11,grandes
2678,16068,285,0502784381,86,2018-05-05,grandes
2679,16074,356,0508794170,414,2014-08-29,driver
2680,16080,514,0509916308,341,2012-01-15,heavy machine-gun
2681,16086,564,0509084940,30,2012-07-18,grandes
2682,16092,278,0509524175,379,2018-08-03,anti-air
2683,16098,324,0508705211,4,2017-07-17,heavy machine-gun
2684,16104,326,0508188242,83,2016-02-08,driver
2685,16110,530,0504294567,805,2014-12-13,heavy machine-gun
2686,16116,594,0502602483,753,2012-04-04,commander
2687,16122,673,0508539009,986,2017-05-19,medic
2688,16128,414,0508431942,722,2017-02-18,grandes
2689,16134,605,0509056802,768,2018-07-11,grandes
2690,16140,587,0506888840,986,2016-07-25,communication
2691,16146,370,0509672902,219,2012-12-29,medic
2692,16152,236,0501063971,888,2017-08-03,scout
2693,16158,736,0506353188,81,2017-12-04,driver
2694,16164,681,0505271171,500,2014-07-10,scout
2695,16170,648,0502589508,968,2017-08-21,communication
2696,16176,529,0501273517,840,2015-04-22,commander
2697,16182,675,0503652440,260,2017-08-21,commander
2698,16188,745,0505042179,622,2016-06-01,heavy machine-gun
2699,16194,570,0509581126,449,2016-03-15,grandes
2700,16200,341,0505351669,82,2012-10-29,medic
2701,16206,377,0501528341,791,2013-08-17,scout
2702,16212,366,0503852205,985,2018-06-09,commander
2703,16218,467,0504966378,166,2011-11-06,medic
2704,16224,710,0506302277,593,2018-04-22,scout
2705,16230,347,0508769790,508,2011-12-02,anti-air
